setid,Temperature (K),Pressure (kPa),Wavelength (nm),Refractive index (Na D-line),reference,phases,Mole fraction,Compound (mole fraction),Weight fraction,Compound (weight fraction),IL_SMILES,IL_name,IL_ID,Solvent_SMILES,Solvent_name,Solvent_ID,IL_cation_SMILES,IL_anion_SMILES,IL_component_number,Mole fraction of solvent,IL_MW,Solvent_MW,Record_ID,Contains_Metal,Standardized_IL_SMILES,Changes
FKvWs,298.2,100.0,,1.5255,Khoshalhan-Rastekenari et al. (2017),Liquid,0.6988,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,591,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,298.2,100.0,,1.5305,Khoshalhan-Rastekenari et al. (2017),Liquid,0.8021,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,592,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,298.2,100.0,,1.54,Khoshalhan-Rastekenari et al. (2017),Liquid,0.8986,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,593,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,308.2,100.0,,1.397,Khoshalhan-Rastekenari et al. (2017),Liquid,0.1033,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,594,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,308.2,100.0,,1.4345,Khoshalhan-Rastekenari et al. (2017),Liquid,0.1993,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,595,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,308.2,100.0,,1.4645,Khoshalhan-Rastekenari et al. (2017),Liquid,0.2991,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,596,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,308.2,100.0,,1.476,Khoshalhan-Rastekenari et al. (2017),Liquid,0.3831,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,597,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,308.2,100.0,,1.4945,Khoshalhan-Rastekenari et al. (2017),Liquid,0.5103,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,598,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,308.2,100.0,,1.5035,Khoshalhan-Rastekenari et al. (2017),Liquid,0.6002,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,599,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,308.2,100.0,,1.5095,Khoshalhan-Rastekenari et al. (2017),Liquid,0.6989,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,600,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,308.2,100.0,,1.5185,Khoshalhan-Rastekenari et al. (2017),Liquid,0.7986,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,601,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,308.2,100.0,,1.5265,Khoshalhan-Rastekenari et al. (2017),Liquid,0.901,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,602,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,318.2,100.0,,1.3885,Khoshalhan-Rastekenari et al. (2017),Liquid,0.1013,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,603,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,318.2,100.0,,1.426,Khoshalhan-Rastekenari et al. (2017),Liquid,0.1999,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,604,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,318.2,100.0,,1.4523,Khoshalhan-Rastekenari et al. (2017),Liquid,0.2995,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,605,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,318.2,100.0,,1.4685,Khoshalhan-Rastekenari et al. (2017),Liquid,0.3999,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,606,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,318.2,100.0,,1.4795,Khoshalhan-Rastekenari et al. (2017),Liquid,0.49,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,607,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,318.2,100.0,,1.4945,Khoshalhan-Rastekenari et al. (2017),Liquid,0.5987,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,608,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,318.2,100.0,,1.5035,Khoshalhan-Rastekenari et al. (2017),Liquid,0.7,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,609,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,318.2,100.0,,1.508,Khoshalhan-Rastekenari et al. (2017),Liquid,0.8021,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,610,False,CC[n+]1ccn(C)c1.[Br-],No changes
FKvWs,318.2,100.0,,1.517,Khoshalhan-Rastekenari et al. (2017),Liquid,0.8998,1-ethyl-3-methylimidazolium bromide,,,CC[n+]1ccn(C)c1.[Br-],1-ethyl-3-methylimidazolium bromide,AAkmTS,CCO,ethanol,AAIsrh,CC[n+]1ccn(C)c1,[Br-],2,,,,611,False,CC[n+]1ccn(C)c1.[Br-],No changes
jadcQ,298.15,101.0,,1.3818,Arce et al. (2008a),Liquid,0.0482,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,612,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.39899,Arce et al. (2008a),Liquid,0.0981,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,613,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.41373,Arce et al. (2008a),Liquid,0.1509,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,614,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.42476,Arce et al. (2008a),Liquid,0.1994,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,615,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.43322,Arce et al. (2008a),Liquid,0.242,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,616,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.44083,Arce et al. (2008a),Liquid,0.2922,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,617,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.45307,Arce et al. (2008a),Liquid,0.3882,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,618,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.46222,Arce et al. (2008a),Liquid,0.4841,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,619,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.4695,Arce et al. (2008a),Liquid,0.5923,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,620,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.47153,Arce et al. (2008a),Liquid,0.6288,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,621,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.47511,Arce et al. (2008a),Liquid,0.6881,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,622,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.47666,Arce et al. (2008a),Liquid,0.7379,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,623,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.47867,Arce et al. (2008a),Liquid,0.7878,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,624,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.48018,Arce et al. (2008a),Liquid,0.8379,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,625,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.48134,Arce et al. (2008a),Liquid,0.8738,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,626,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
jadcQ,298.15,101.0,,1.48278,Arce et al. (2008a),Liquid,0.9203,tris(2-hydroxyethyl) methylammonium methylsulfate,,,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],tris(2-hydroxyethyl) methylammonium methylsulfate,ABAxwq,CCO,ethanol,AAIsrh,C[N+](CCO)(CCO)CCO,COS(=O)(=O)[O-],2,,,,627,False,C[N+](CCO)(CCO)CCO.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.3791,Iglesias-Otero et al. (2008a),Liquid,0.0459,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,628,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.3956,Iglesias-Otero et al. (2008a),Liquid,0.0987,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,629,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4067,Iglesias-Otero et al. (2008a),Liquid,0.142,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,630,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.417,Iglesias-Otero et al. (2008a),Liquid,0.1905,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,631,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4253,Iglesias-Otero et al. (2008a),Liquid,0.2357,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,632,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4314,Iglesias-Otero et al. (2008a),Liquid,0.2733,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,633,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4414,Iglesias-Otero et al. (2008a),Liquid,0.3516,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,634,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4503,Iglesias-Otero et al. (2008a),Liquid,0.4381,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,635,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4581,Iglesias-Otero et al. (2008a),Liquid,0.5335,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,636,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4609,Iglesias-Otero et al. (2008a),Liquid,0.5712,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,637,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4667,Iglesias-Otero et al. (2008a),Liquid,0.6742,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,638,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4715,Iglesias-Otero et al. (2008a),Liquid,0.7665,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,639,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4745,Iglesias-Otero et al. (2008a),Liquid,0.8482,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,640,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ZurDC,298.15,101.0,,1.4772,Iglesias-Otero et al. (2008a),Liquid,0.9248,1-butyl-3-methylimidazolium methyl sulfate,,,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,CCO,ethanol,AAIsrh,CCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],2,,,,641,False,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],No changes
ByDRB,298.15,101.0,,1.37489,Arce et al. (2006b),Liquid,0.0517,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,642,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.38179,Arce et al. (2006b),Liquid,0.0818,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,643,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.39805,Arce et al. (2006b),Liquid,0.1822,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,644,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.40778,Arce et al. (2006b),Liquid,0.2779,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,645,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.41488,Arce et al. (2006b),Liquid,0.378,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,646,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.41926,Arce et al. (2006b),Liquid,0.46,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,647,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.42304,Arce et al. (2006b),Liquid,0.5474,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,648,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.42326,Arce et al. (2006b),Liquid,0.5537,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,649,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.42362,Arce et al. (2006b),Liquid,0.5636,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,650,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.4256,Arce et al. (2006b),Liquid,0.6203,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,651,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.42683,Arce et al. (2006b),Liquid,0.662,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,652,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.42973,Arce et al. (2006b),Liquid,0.7749,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,653,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
ByDRB,298.15,101.0,,1.43293,Arce et al. (2006b),Liquid,0.9286,1-methyl-3-octylimidazolium tetrafluoroborate,,,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,1-methyl-3-octylimidazolium tetrafluoroborate,ABCNhW,CCO,ethanol,AAIsrh,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,2,,,,654,False,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,No changes
