setid,Temperature (K),Pressure (kPa),Density (kg/m3),reference,phases,Mole fraction,Mole fraction of compound name,Weight fraction,Weight fraction of compound name,IL_SMILES,IL_name,IL_ID,Solvent_SMILES,Solvent_name,Solvent_ID,IL_cation_SMILES,IL_anion_SMILES,IL_component_number,Mole fraction of solvent,IL_MW,Solvent_MW,Record_ID,Contains_Metal,Standardized_IL_SMILES,Changes
hsQMK,303.15,100.0,972.7,Santos et al. (2017),Liquid,0.0924,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2966,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,967.9,Santos et al. (2017),Liquid,0.0924,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2967,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,293.15,100.0,1036.0,Santos et al. (2017),Liquid,0.1395,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2968,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,298.15,100.0,1031.7,Santos et al. (2017),Liquid,0.1395,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2969,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,303.15,100.0,1027.2,Santos et al. (2017),Liquid,0.1395,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2970,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,1023.0,Santos et al. (2017),Liquid,0.1395,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2971,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,293.15,100.0,1078.0,Santos et al. (2017),Liquid,0.1882,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2972,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,298.15,100.0,1073.7,Santos et al. (2017),Liquid,0.1882,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2973,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,303.15,100.0,1068.7,Santos et al. (2017),Liquid,0.1882,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2974,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,1063.9,Santos et al. (2017),Liquid,0.1882,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2975,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,293.15,100.0,1132.3,Santos et al. (2017),Liquid,0.2813,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2976,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,298.15,100.0,1127.8,Santos et al. (2017),Liquid,0.2813,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2977,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,303.15,100.0,1123.2,Santos et al. (2017),Liquid,0.2813,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2978,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,1118.8,Santos et al. (2017),Liquid,0.2813,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2979,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,293.15,100.0,1176.4,Santos et al. (2017),Liquid,0.3991,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2980,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,298.15,100.0,1172.0,Santos et al. (2017),Liquid,0.3991,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2981,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,303.15,100.0,1167.8,Santos et al. (2017),Liquid,0.3991,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2982,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,1162.8,Santos et al. (2017),Liquid,0.3991,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2983,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,293.15,100.0,1221.1,Santos et al. (2017),Liquid,0.6005,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2984,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,298.15,100.0,1216.9,Santos et al. (2017),Liquid,0.6005,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2985,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,303.15,100.0,1212.3,Santos et al. (2017),Liquid,0.6005,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2986,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,1207.9,Santos et al. (2017),Liquid,0.6005,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2987,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,293.15,100.0,1247.4,Santos et al. (2017),Liquid,0.7988,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2988,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,298.15,100.0,1243.1,Santos et al. (2017),Liquid,0.7988,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2989,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,303.15,100.0,1238.7,Santos et al. (2017),Liquid,0.7988,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2990,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,1234.5,Santos et al. (2017),Liquid,0.7988,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2991,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,293.15,100.0,1255.1,Santos et al. (2017),Liquid,0.8765,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2992,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,298.15,100.0,1250.8,Santos et al. (2017),Liquid,0.8765,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2993,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,303.15,100.0,1246.6,Santos et al. (2017),Liquid,0.8765,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2994,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,1242.3,Santos et al. (2017),Liquid,0.8765,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2995,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,293.15,100.0,1258.9,Santos et al. (2017),Liquid,0.9289,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2996,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,298.15,100.0,1256.6,Santos et al. (2017),Liquid,0.9289,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2997,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,303.15,100.0,1252.5,Santos et al. (2017),Liquid,0.9289,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2998,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,1246.7,Santos et al. (2017),Liquid,0.9289,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,2999,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,293.15,100.0,1260.8,Santos et al. (2017),Liquid,0.9364,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,3000,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,298.15,100.0,1256.0,Santos et al. (2017),Liquid,0.9364,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,3001,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,303.15,100.0,1252.0,Santos et al. (2017),Liquid,0.9364,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,3002,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,1247.8,Santos et al. (2017),Liquid,0.9364,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,3003,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,293.15,100.0,1265.3,Santos et al. (2017),Liquid,1.0,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,3004,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,298.15,100.0,1261.1,Santos et al. (2017),Liquid,1.0,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,3005,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,303.15,100.0,1256.9,Santos et al. (2017),Liquid,1.0,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,3006,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
hsQMK,308.15,100.0,1252.7,Santos et al. (2017),Liquid,1.0,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,,,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributylmethylammonium bis((trifluoromethyl)sulfonyl)imide,ABoVAt,CCO,ethanol,AAIsrh,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2,,,,3007,False,CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,No changes
IrtKT,288.15,100.0,790.0,Wei et al. (2022a),Liquid,0.0,1-allyl-3-methylimidazolium dicyanamide,,,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AAkUkb,CCO,ethanol,AAIsrh,C=CC[n+]1ccn(C)c1,N#C[N-]C#N,2,,,,3008,False,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,No changes
IrtKT,293.15,100.0,790.0,Wei et al. (2022a),Liquid,0.0,1-allyl-3-methylimidazolium dicyanamide,,,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,1-allyl-3-methylimidazolium dicyanamide,AAkUkb,CCO,ethanol,AAIsrh,C=CC[n+]1ccn(C)c1,N#C[N-]C#N,2,,,,3009,False,C=CC[n+]1ccn(C)c1.N#C[N-]C#N,No changes
